epoch,train_loss,train_loss_cls,train_loss_mmd,trg_mAcc,trg_OA,src_mAcc,src_OA,lr,trg_precision,src_precision
1,2.9462999440817685,1.7711988343696503,0.9792508871138237,0.16761217202668263,0.1362447005829359,0.09509740350522135,0.09509740350522135,0.00010000900000000001,0.16516545414924622,0.16830219328403473
2,1.4959420367335596,1.4198731265733147,0.0633907578797487,0.15316807673618182,0.2095087814796894,0.4580993833973991,0.4580993833973991,0.00020000800000000003,0.39083966612815857,0.700147271156311
3,0.964621094242619,0.9030489010591034,0.05131015928360869,0.2607735515296981,0.26407513651759174,0.7096211397983182,0.7096211397983182,0.00030000700000000003,0.25027504563331604,0.7045186161994934
4,0.7485998143259234,0.6929931634988628,0.04633887411572973,0.3055042802779144,0.29463786836708833,0.7391286787892345,0.7391286787892345,0.00040000600000000006,0.27202120423316956,0.7502207159996033
5,0.6738518239053992,0.6160577092821716,0.048161759937345,0.30010329770772853,0.2637993652219995,0.730949030092497,0.730949030092497,0.0005000050000000001,0.33862411975860596,0.7407841682434082
6,0.7148793234047315,0.6541411375745814,0.05061515390732046,0.3473508887190704,0.2579991676459068,0.7400753521842502,0.7400753521842502,0.0006000040000000001,0.3191400170326233,0.7205578684806824
7,0.7638502211153648,0.6981686656990795,0.05473462789898505,0.2204562494976606,0.3044266693163752,0.7392542805570682,0.7392542805570682,0.0007000030000000001,0.4010743200778961,0.7041869759559631
8,0.766703219983031,0.7014057194157977,0.05441458230886617,0.21142725045952393,0.1193542487500288,0.7401499143644484,0.7401499143644484,0.0008000020000000002,0.1940355747938156,0.7404661178588867
9,0.7176779727352426,0.6530621602743794,0.05384650770090432,0.1684753924334975,0.3125,0.7487858125923983,0.7487858125923983,0.0009000010000000002,0.19307897984981537,0.7327590584754944
